Time,RPM,MPH,Throttle,Load,Gear
10:21:1.616745,645,0.0,16.0784313725,23.5294117647,0
10:21:1.678892,643,0.0,16.0784313725,23.5294117647,0
10:21:1.742999,645,0.0,16.0784313725,23.137254902,0
10:21:1.799692,645,0.0,16.0784313725,23.137254902,0
10:21:1.866789,647,0.0,16.4705882353,23.137254902,0
10:21:1.928807,650,0.0,16.4705882353,23.5294117647,0
10:21:1.993297,649,0.0,16.4705882353,23.5294117647,0
10:21:2.49463,649,0.0,16.4705882353,23.5294117647,0
10:21:2.116704,651,0.0,16.4705882353,23.9215686275,0
10:21:2.180198,649,0.0,16.4705882353,23.9215686275,0
10:21:2.243368,650,0.0,16.4705882353,23.9215686275,0
10:21:2.299252,651,0.0,16.4705882353,24.3137254902,0
10:21:2.366864,652,0.0,16.4705882353,23.9215686275,0
10:21:2.428836,654,0.0,16.4705882353,23.9215686275,0
10:21:2.493200,656,0.0,16.4705882353,23.9215686275,0
10:21:2.549547,656,0.0,16.4705882353,23.9215686275,0
10:21:2.616097,656,0.0,16.4705882353,23.5294117647,0
10:21:2.678915,655,0.0,16.4705882353,23.9215686275,0
10:21:2.743004,652,0.0,16.4705882353,23.9215686275,0
10:21:2.799454,655,0.0,16.4705882353,23.9215686275,0
10:21:2.866615,652,0.0,16.4705882353,23.9215686275,0
10:21:2.928652,656,0.0,16.4705882353,23.9215686275,0
10:21:2.993596,649,0.0,16.4705882353,23.9215686275,0
10:21:3.49162,647,0.0,16.4705882353,24.3137254902,0
10:21:3.115940,649,0.0,16.4705882353,24.3137254902,0
10:21:3.178838,652,0.0,16.4705882353,24.3137254902,0
10:21:3.239060,653,0.0,16.4705882353,23.9215686275,0
10:21:3.299276,647,0.0,16.4705882353,24.3137254902,0
